pseudotime,condition,sample,variable,value
9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.45614976976165
9.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.54242144901409
9.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.30623148103774
9.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.95017282934109
9.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.03798780185602
9.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.4022989928457
9.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.65769592674299
9.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.86023811224373
9.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.19380418336619
9.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.27534426869973
9.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.69215882840786
9.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.60373934517237
9.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.20227424921295
9.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.81958247405918
9.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.76256408771844
9.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.91912982709503
9.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.3930180182136
9.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.9156911034053
9.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.0968680730807
10,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.83104084859306
10,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.866863306825046
10.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.68822691368617
10.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.691453141129692
10.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.50751260893042
10.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.558789405212073
10.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.30493168425198
10.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.458598252868136
10.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.09234155990131
10.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.382699189754242
10.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.87809359363567
10.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.324875794196722
10.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.66783351783655
10.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.280520502654611
10.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.46521686305372
10.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.246259281767705
10.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.27247884966749
10.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.219630823546245
10.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.09086122817083
10.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.19883807331831
11,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.92092271824428
11,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.182563424225991
11.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.76275985188581
11.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.169835108261072
11.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.61616257085144
11.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.159931672679588
11.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.48072333989403
11.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.152313892398062
11.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.3559129569164
11.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.146576340637455
11.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.24113336913582
11.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.142412668256571
11.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.1357541168045
11.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.139590580359356
11.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.03913702262998
11.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.13793384246233
11.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.950652979881968
11.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.137309099836402
11.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.869692927807777
11.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.137616225563668
12,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.795674821565333
12,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.138781181830647
12.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.728047760942371
12.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.140750715405556
12.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.666294120815023
12.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.143488392451742
12.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.609930297222307
12.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.146971624038071
12.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.558506496125885
12.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.15118942945699
12.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.511605876709438
12.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.156140755043325
12.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.468843271252451
12.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.161833215269845
12.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.429863641035166
12.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.168282158342062
12.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.394340382475624
12.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.175509984064371
12.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.361973564627798
12.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.183545660285863
13,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.33248815530965
13,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.192424397825573
13.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.30563227567196
13.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.202187453790881
13.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.281175510305228
13.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.21288204064203
13.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.258907290719235
13.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.22456132391895
13.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.238635363295586
13.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.237284495733226
13.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.220184347948927
13.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.251116914296916
13.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.203394390248914
13.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.266130302168648
13.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.188119907298279
13.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.282402997732025
13.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.174228425971462
13.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.30002025581613
13.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.161599511001363
13.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.319074594418886
14,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.150123779717961
14,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.339666185269082
14.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.139701999889052
14.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.361903286508006
14.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.130244267016292
14.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.385902716115629
14.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.12166925754747
14.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.411790364863202
14.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.113903554745078
14.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.439701747545106
14.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.106881044383143
14.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.469782591015657
14.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.100542378024178
14.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.502189457105863
14.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0948345023641772
14.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.537090397778971
14.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0897102540481783
14.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.574665638841276
14.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0851280204904438
14.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.615108287070394
15,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0810514686401969
15,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.6586250536392
15.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0774493454000063
15.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.705436984038978
15.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0742953556477563
15.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.755780181120517
15.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0715681266998285
15.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.809906503077264
15.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0692512718129538
15.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.868084211779397
15.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0673335702768601
15.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.930598538266066
15.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0658092882507049
15.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.997752120631067
15.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0646786733800226
15.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.06986525390216
15.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0639486683010468
15.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.1472758702828
15.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0636339046859566
15.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.23033913913153
16,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0637580623595861
16,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.31942653621941
16.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0643557099049991
16.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.41492417672265
16.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0654747879669677
16.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.51723012973137
16.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0671799598480573
16.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.62675032459576
16.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0695571443139522
16.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.74389250781844
16.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0727196750434927
16.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.86905749391043
16.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0768167178941767
16.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.00262664609542
16.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0820448474972513
16.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.14494408123914
16.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0886640769596044
16.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.2962914572435
16.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0970202032712362
16.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.45685228330012
17,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.10757615177655
17,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.62666137177176
17.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.120956173334175
17.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.80553316144098
17.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.138008377572513
17.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.99295998508827
17.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.159893255883198
17.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.18796773311014
17.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.188208489163035
17.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.38891171964824
17.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.225162922716721
17.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.5931903214207
17.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.273813375006262
17.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.79685007421271
17.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.338373169603577
17.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.99405706724939
17.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.424579886826015
17.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.17643005299217
17.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.540054341341284
17.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.33229185798408
18,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.694466086871946
18,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.44603109503517
18.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.899095604456661
18.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.49804767292507
18.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.16513324673785
18.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.46610175812315
18.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.49991180305243
18.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.32918740607696
18.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.9009475388886
18.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,4.07449750324587
18.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.34965977030332
18.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.70594739286702
18.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.80931657669075
18.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,3.24949473178154
18.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.23174669416909
18.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.74957391171576
18.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.57174039429028
18.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,2.25609589539363
18.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.80098492874714
18.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.80930290507214
19,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.91334741592537
19,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.43133965791822
19.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.92062131713521
19.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.12706276079157
19.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.84403260600435
19.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.890072431210623
19.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.7067472517579
19.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.70906052807515
19.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.52945652310859
19.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.572085597767697
19.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.32869407398793
19.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.468648777125402
19.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,3.1167641787702
19.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.390330903326758
19.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.9023765354487
19.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.330708070048073
19.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.69144638845988
19.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.285009192974666
19.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.48782412010909
19.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.249737371064195
20,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.29388243619582
20,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.222341276212633
20.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,2.11095910710995
20.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.200958469773499
20.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.93967832977277
20.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.184224163412792
20.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.78018035728444
20.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.171132592550414
20.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.63228393114215
20.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.160937578461982
20.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.49559975538434
20.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.153081788884193
20.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.3696084881538
20.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.147147057923034
20.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.2537182077082
20.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.142817042927053
20.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.1473008087897
20.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.139851967532128
20.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,1.04971801812115
20.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.13806994204528
21,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.960339068992358
21,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.13733327221159
21.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.878552194746603
21.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.137538445124097
21.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.80377201289991
21.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.138608756780613
21.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.73544394791534
21.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.140488805417622
21.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.673046525435961
21.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.143140408370283
21.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.616092265943934
21.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.146539524376394
21.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.56412756021088
21.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.150673944538842
21.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.516731874217658
21.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.155541555052109
21.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.473516508741263
21.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.161149035790218
21.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.434123078427756
21.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.167510892938139
22,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.39822183059408
22,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.174648751149613
22.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.365509887239828
22.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.182590849608757
22.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.33570947020709
22.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.191371700583444
22.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.308566150964243
22.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.201031879383201
22.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.283847153349899
22.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.211617922331189
22.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.261339728043883
22.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.22318231511217
22.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.240849610518133
22.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.235783558178404
22.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.222199569183222
22.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.249486299166942
22.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.205228046821604
22.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.264361524766263
22.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.189787895839883
22.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.280486806362546
23,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.175745206105505
23,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.297946595235354
23.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.16297822295856
23.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.316832564158698
23.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.151376352262198
23.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.337243993067231
23.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.140839248968194
23.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.359288197016931
23.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.131275985550886
23.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.383080995035508
23.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.122604296749144
23.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.408747218635719
23.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.114749897316828
23.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.436421258757271
23.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.107645869897192
23.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.466247649699375
23.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.101232120699605
23.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.498381688182556
23.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0954549013743649
23.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.532990084994999
24,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0902663963740975
24,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.570251645677197
24.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0856243761945662
24.1,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.610357975296551
24.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.081491918259579
24.2,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.653514200446917
24.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0778371989347835
24.3,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.699939699021797
24.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0746333623373473
24.4,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.749868824841912
24.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0718584744119363
24.5,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.803551609579039
24.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0694955743897345
24.6,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.861254418212267
24.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0675328405461668
24.7,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.923260525934388
24.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0659638935586534
24.8,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,0.989870573240319
24.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0647882693502382
24.9,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.0614028408239
25,a=0.75 b=0.8 c=1 d=0.8,4_2,Predator,0.0640121049562762
25,a=0.75 b=0.8 c=1 d=0.8,4_2,Prey,1.13819326540947
0,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,2
0,a=0.75 b=0.8 c=1 d=0.8,5_2,Prey,5
0.1,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,2.64722097363485
0.1,a=0.75 b=0.8 c=1 d=0.8,5_2,Prey,4.47771353026624
0.2,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,3.33795435037025
0.2,a=0.75 b=0.8 c=1 d=0.8,5_2,Prey,3.79880515317939
0.3,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,3.9731478930095
0.3,a=0.75 b=0.8 c=1 d=0.8,5_2,Prey,3.05422176811421
0.4,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,4.45956567753872
0.4,a=0.75 b=0.8 c=1 d=0.8,5_2,Prey,2.34666619119346
0.5,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,4.74914978986339
0.5,a=0.75 b=0.8 c=1 d=0.8,5_2,Prey,1.74768726234574
0.6,a=0.75 b=0.8 c=1 d=0.8,5_2,Predator,4.8465311232312
